transition_id,machine_id,object_family,state_field,machine_class,transition_kind,raw_transition,source_state_or_selector,source_ref_kind,event_code_or_null,target_state_or_selector,target_ref_kind,source_file,source_heading_or_logical_block,rationale
machine_nightly_batch_run_lifecycle_state_edge_003,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,ALLOCATED --system_fault--> FAILED,ALLOCATED,state,system_fault,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L122[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_004,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,SELECTING --selection_completed--> PLANNED,SELECTING,state,selection_completed,PLANNED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L123[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_005,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,SELECTING --global_block--> BLOCKED,SELECTING,state,global_block,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L124[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_006,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,SELECTING --system_fault--> FAILED,SELECTING,state,system_fault,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L125[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_007,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,PLANNED --batch_started--> RUNNING,PLANNED,state,batch_started,RUNNING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L126[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_008,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,PLANNED --global_block--> BLOCKED,PLANNED,state,global_block,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L127[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_009,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,PLANNED --system_fault--> FAILED,PLANNED,state,system_fault,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L128[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_010,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,RUNNING --quiescence_reached--> QUIESCING,RUNNING,state,quiescence_reached,QUIESCING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L129[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_011,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,RUNNING --global_block--> BLOCKED,RUNNING,state,global_block,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L130[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_012,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,RUNNING --system_fault--> FAILED,RUNNING,state,system_fault,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L131[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_013,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,RUNNING --reclaimed_by_successor--> ABANDONED,RUNNING,state,reclaimed_by_successor,ABANDONED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L132[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_014,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,QUIESCING --batch_completed_clean--> COMPLETED,QUIESCING,state,batch_completed_clean,COMPLETED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L133[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_015,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,QUIESCING --batch_completed_with_failures--> COMPLETED_WITH_FAILURES,QUIESCING,state,batch_completed_with_failures,COMPLETED_WITH_FAILURES,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L134[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_016,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,QUIESCING --system_fault--> FAILED,QUIESCING,state,system_fault,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L135[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_017,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,QUIESCING --reclaimed_by_successor--> ABANDONED,QUIESCING,state,reclaimed_by_successor,ABANDONED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L136[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_018,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,BLOCKED --reclaimed_by_successor--> ABANDONED,BLOCKED,state,reclaimed_by_successor,ABANDONED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L137[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_nightly_batch_run_lifecycle_state_edge_019,machine_nightly_batch_run_lifecycle_state,NightlyBatchRun,lifecycle_state,lifecycle,explicit_event_edge,FAILED --reclaimed_by_successor--> ABANDONED,FAILED,state,reclaimed_by_successor,ABANDONED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L138[NightlyBatchRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_obligation_mirror_lifecycle_state_edge_001,machine_obligation_mirror_lifecycle_state,ObligationMirror,lifecycle_state,lifecycle,explicit_event_edge,NOT_YET_OPEN --window_open--> OPEN,NOT_YET_OPEN,state,window_open,OPEN,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L792[ObligationMirror.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_obligation_mirror_lifecycle_state_edge_002,machine_obligation_mirror_lifecycle_state,ObligationMirror,lifecycle_state,lifecycle,explicit_event_edge,OPEN --deadline_approaching--> DUE_SOON,OPEN,state,deadline_approaching,DUE_SOON,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L793[ObligationMirror.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_obligation_mirror_lifecycle_state_edge_003,machine_obligation_mirror_lifecycle_state,ObligationMirror,lifecycle_state,lifecycle,explicit_event_edge,OPEN --all_internal_gates_pass--> READY_TO_FILE,OPEN,state,all_internal_gates_pass,READY_TO_FILE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L794[ObligationMirror.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_obligation_mirror_lifecycle_state_edge_004,machine_obligation_mirror_lifecycle_state,ObligationMirror,lifecycle_state,lifecycle,explicit_event_edge,READY_TO_FILE --submission_started--> SUBMITTED_PENDING,READY_TO_FILE,state,submission_started,SUBMITTED_PENDING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L795[ObligationMirror.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_obligation_mirror_lifecycle_state_edge_005,machine_obligation_mirror_lifecycle_state,ObligationMirror,lifecycle_state,lifecycle,explicit_event_edge,SUBMITTED_PENDING --authority_confirms--> MET_CONFIRMED,SUBMITTED_PENDING,state,authority_confirms,MET_CONFIRMED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L796[ObligationMirror.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_obligation_mirror_lifecycle_state_edge_006,machine_obligation_mirror_lifecycle_state,ObligationMirror,lifecycle_state,lifecycle,explicit_event_edge,OPEN --deadline_passed_without_met--> LATE_UNMET,OPEN,state,deadline_passed_without_met,LATE_UNMET,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L797[ObligationMirror.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_obligation_mirror_lifecycle_state_edge_007,machine_obligation_mirror_lifecycle_state,ObligationMirror,lifecycle_state,lifecycle,explicit_event_edge,DUE_SOON --deadline_passed_without_met--> LATE_UNMET,DUE_SOON,state,deadline_passed_without_met,LATE_UNMET,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L798[ObligationMirror.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_001,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,DRAFT --submit--> PENDING_APPROVAL,DRAFT,state,submit,PENDING_APPROVAL,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L730[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_002,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,PENDING_APPROVAL --approved_now--> APPROVED_ACTIVE,PENDING_APPROVAL,state,approved_now,APPROVED_ACTIVE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L731[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_003,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,PENDING_APPROVAL --approved_future--> APPROVED_FUTURE,PENDING_APPROVAL,state,approved_future,APPROVED_FUTURE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L732[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_004,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,PENDING_APPROVAL --rejected--> REJECTED,PENDING_APPROVAL,state,rejected,REJECTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L733[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_005,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,APPROVED_FUTURE --effective_date_reached--> APPROVED_ACTIVE,APPROVED_FUTURE,state,effective_date_reached,APPROVED_ACTIVE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L734[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_006,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,APPROVED_ACTIVE --expiry_reached--> EXPIRED,APPROVED_ACTIVE,state,expiry_reached,EXPIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L735[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_007,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,APPROVED_ACTIVE --manual_revoke--> REVOKED,APPROVED_ACTIVE,state,manual_revoke,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L736[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_override_lifecycle_state_edge_008,machine_override_lifecycle_state,Override,lifecycle_state,lifecycle,explicit_event_edge,APPROVED_ACTIVE --new_override_replaces--> SUPERSEDED,APPROVED_ACTIVE,state,new_override_replaces,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L737[Override.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_parity_result_lifecycle_state_edge_001,machine_parity_result_lifecycle_state,ParityResult,lifecycle_state,lifecycle,explicit_event_edge,NOT_EVALUATED --parity_complete--> EVALUATED,NOT_EVALUATED,state,parity_complete,EVALUATED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L414[ParityResult.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_parity_result_lifecycle_state_edge_002,machine_parity_result_lifecycle_state,ParityResult,lifecycle_state,lifecycle,explicit_event_edge,EVALUATED --newer_parity_run--> SUPERSEDED,EVALUATED,state,newer_parity_run,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L415[ParityResult.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_proof_bundle_lifecycle_state_prose_001,machine_proof_bundle_lifecycle_state,ProofBundle,lifecycle_state,lifecycle,prose_rule,a decisive contradiction that remains unresolved SHALL move the bundle to `LIMITED` or `STALE` according to policy;,,implicit_rule_context,,LIMITED; STALE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1763[ProofBundle.lifecycle_state],Prose transition rule retained verbatim because the source section did not use explicit event-edge syntax.
machine_proof_bundle_lifecycle_state_prose_002,machine_proof_bundle_lifecycle_state,ProofBundle,lifecycle_state,lifecycle,prose_rule,any superseding graph version SHALL move the older controlling bundle to `SUPERSEDED`;,,implicit_rule_context,,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1764[ProofBundle.lifecycle_state],Prose transition rule retained verbatim because the source section did not use explicit event-edge syntax.
machine_proof_bundle_lifecycle_state_prose_003,machine_proof_bundle_lifecycle_state,ProofBundle,lifecycle_state,lifecycle,prose_rule,a stale or superseded bundle SHALL remain queryable for historical replay but SHALL NOT remain controlling filing proof;,,implicit_rule_context,,,implicit_rule_context,Algorithm/state_machines.md,Algorithm/state_machines.md::L1765[ProofBundle.lifecycle_state],Prose transition rule retained verbatim because the source section did not use explicit event-edge syntax.
machine_proof_bundle_lifecycle_state_prose_004,machine_proof_bundle_lifecycle_state,ProofBundle,lifecycle_state,lifecycle,prose_rule,stale proof and target posture SHALL retain `staleness_dependency_refs[]` so replay uses the original late-data lineage instead of re-running live late-data scans.,,implicit_rule_context,,,implicit_rule_context,Algorithm/state_machines.md,Algorithm/state_machines.md::L1766[ProofBundle.lifecycle_state],Prose transition rule retained verbatim because the source section did not use explicit event-edge syntax.
machine_recovery_checkpoint_checkpoint_state_edge_001,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,REQUESTED --snapshot_complete--> CREATED,REQUESTED,state,snapshot_complete,CREATED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1468[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_recovery_checkpoint_checkpoint_state_edge_002,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,CREATED --restore_drill_passed--> VERIFIED,CREATED,state,restore_drill_passed,VERIFIED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1469[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_recovery_checkpoint_checkpoint_state_edge_003,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,CREATED --restore_drill_failed--> QUARANTINED,CREATED,state,restore_drill_failed,QUARANTINED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1470[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_recovery_checkpoint_checkpoint_state_edge_004,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,VERIFIED --privacy_reconciliation_failed--> QUARANTINED,VERIFIED,state,privacy_reconciliation_failed,QUARANTINED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1471[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_recovery_checkpoint_checkpoint_state_edge_005,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,QUARANTINED --remediation_and_redrill_passed--> VERIFIED,QUARANTINED,state,remediation_and_redrill_passed,VERIFIED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1472[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_recovery_checkpoint_checkpoint_state_edge_006,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,CREATED --retention_elapsed--> EXPIRED,CREATED,state,retention_elapsed,EXPIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1473[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_recovery_checkpoint_checkpoint_state_edge_007,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,VERIFIED --retention_elapsed--> EXPIRED,VERIFIED,state,retention_elapsed,EXPIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1474[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_recovery_checkpoint_checkpoint_state_edge_008,machine_recovery_checkpoint_checkpoint_state,RecoveryCheckpoint,checkpoint_state,release_control,explicit_event_edge,QUARANTINED --retention_elapsed--> EXPIRED,QUARANTINED,state,retention_elapsed,EXPIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1475[RecoveryCheckpoint.checkpoint_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_release_verification_manifest_decision_state_edge_001,machine_release_verification_manifest_decision_state,ReleaseVerificationManifest,decision_state,release_control,explicit_event_edge,PENDING --blocking_evidence_detected--> BLOCKED,PENDING,state,blocking_evidence_detected,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1509[ReleaseVerificationManifest.decision_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_release_verification_manifest_decision_state_edge_002,machine_release_verification_manifest_decision_state,ReleaseVerificationManifest,decision_state,release_control,explicit_event_edge,BLOCKED --blocking_evidence_reopened--> PENDING,BLOCKED,state,blocking_evidence_reopened,PENDING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1510[ReleaseVerificationManifest.decision_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_release_verification_manifest_decision_state_edge_003,machine_release_verification_manifest_decision_state,ReleaseVerificationManifest,decision_state,release_control,explicit_event_edge,PENDING --approval_granted--> APPROVED,PENDING,state,approval_granted,APPROVED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1511[ReleaseVerificationManifest.decision_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_release_verification_manifest_decision_state_edge_004,machine_release_verification_manifest_decision_state,ReleaseVerificationManifest,decision_state,release_control,explicit_event_edge,BLOCKED --approval_granted--> APPROVED,BLOCKED,state,approval_granted,APPROVED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1512[ReleaseVerificationManifest.decision_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_release_verification_manifest_decision_state_edge_005,machine_release_verification_manifest_decision_state,ReleaseVerificationManifest,decision_state,release_control,explicit_event_edge,BLOCKED --supersede--> SUPERSEDED,BLOCKED,state,supersede,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1513[ReleaseVerificationManifest.decision_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_release_verification_manifest_decision_state_edge_006,machine_release_verification_manifest_decision_state,ReleaseVerificationManifest,decision_state,release_control,explicit_event_edge,APPROVED --supersede--> SUPERSEDED,APPROVED,state,supersede,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1514[ReleaseVerificationManifest.decision_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_001,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,ALLOCATED --freeze_success--> FROZEN,ALLOCATED,state,freeze_success,FROZEN,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L68[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_002,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,ALLOCATED --freeze_blocked--> BLOCKED,ALLOCATED,state,freeze_blocked,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L69[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_003,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,ALLOCATED --system_fault--> BLOCKED,ALLOCATED,state,system_fault,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L70[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_004,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,FROZEN --seal_success--> SEALED,FROZEN,state,seal_success,SEALED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L71[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_005,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,FROZEN --seal_blocked--> BLOCKED,FROZEN,state,seal_blocked,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L72[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_006,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,FROZEN --system_fault--> BLOCKED,FROZEN,state,system_fault,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L73[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_007,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,SEALED --run_started--> IN_PROGRESS,SEALED,state,run_started,IN_PROGRESS,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L74[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_008,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,SEALED --system_fault--> BLOCKED,SEALED,state,system_fault,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L75[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_009,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --run_completed--> COMPLETED,IN_PROGRESS,state,run_completed,COMPLETED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L76[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_010,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --gate_block--> BLOCKED,IN_PROGRESS,state,gate_block,BLOCKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L77[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_011,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --system_fault--> FAILED,IN_PROGRESS,state,system_fault,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L78[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_012,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,COMPLETED --superseded_by_new_manifest--> SUPERSEDED,COMPLETED,state,superseded_by_new_manifest,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L79[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_013,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,COMPLETED --replay_designation--> REPLAY_ONLY,COMPLETED,state,replay_designation,REPLAY_ONLY,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L80[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_014,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,SUPERSEDED --retention_expiry--> RETIRED,SUPERSEDED,state,retention_expiry,RETIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L81[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_run_manifest_lifecycle_state_edge_015,machine_run_manifest_lifecycle_state,RunManifest,lifecycle_state,lifecycle,explicit_event_edge,REPLAY_ONLY --retention_expiry--> RETIRED,REPLAY_ONLY,state,retention_expiry,RETIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L82[RunManifest.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_001,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,PLANNED --start_apply--> APPLYING,PLANNED,state,start_apply,APPLYING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1417[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_002,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,APPLYING --apply_complete--> APPLIED,APPLYING,state,apply_complete,APPLIED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1418[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_003,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,APPLIED --start_verify--> VERIFYING,APPLIED,state,start_verify,VERIFYING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1419[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_004,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,VERIFYING --verify_success--> VERIFIED,VERIFYING,state,verify_success,VERIFIED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1420[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_005,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,VERIFIED --start_contract--> CONTRACTING,VERIFIED,state,start_contract,CONTRACTING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1421[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
